STORE,STATE,STORE_TYPE,AREA,COUNTRY,AVERAGE_BASKET_SIZE,NO_OF_TRANSACTIONS,AVG_BASKET_DOLLARS,TOTAL_SALES_UNITS,TOTAL_SALES_DOLLARS,LATITUDE,LONGITUDE,Cluster
1074,2,1,6,0,-0.08740757431607867,0.46017237440982506,-0.12412723384423566,0.4011010212818412,0.275147953436748,8.374085598359256,0.2781202851555559,1
1022,9,1,2,0,-0.08737698192951923,0.4659881124743899,-0.12412453527034503,0.5034658444609205,0.4821804108261428,8.9996866,-0.0144207,1
1275,4,1,2,0,-0.08733683979454801,0.1951812066109396,-0.12412437274806462,0.23018058476498723,0.21463280724956452,8.374085598359256,0.2781202851555559,1
1148,4,1,6,0,-0.08746225561608505,1.6291687838022557,-0.12412853097929306,1.3564499837324426,1.2124865764180617,8.374085598359256,0.2781202851555559,3
1104,1,1,5,0,-0.08707453978087151,-0.5575970446189805,-0.12411394790312526,-0.2612980207301917,-0.1645223788366385,8.374085598359256,0.2781202851555559,1
1047,4,1,2,0,-0.08729788819972209,0.15362677910195177,-0.12412431627358998,0.28392976880233173,0.1753055400394927,8.374085598359256,0.2781202851555559,1
3320,9,0,1,0,-0.087560951257912,-1.3308918567168104,-0.12413136957807865,-1.4126568321171469,-1.4358746155440085,8.9996866,-0.0144207,4
3340,4,0,4,0,-0.08742995460917216,-1.344038934020615,-0.1241291889297199,-1.3959370512187526,-1.4240150060169487,8.374085598359256,0.2781202851555559,4
1084,2,1,0,0,-0.08749228724098185,0.2779467627051216,-0.12413004729642095,-0.0866144543288101,-0.08579589710840392,8.374085598359256,0.2781202851555559,1
1220,2,1,2,0,-0.08745152872223975,0.13784774338239547,-0.12412737387156018,-0.11129525441616166,-0.033683881442868595,8.374085598359256,0.2781202851555559,1
1290,8,0,1,0,-0.08750202360724249,-1.2040848631323795,-0.1241265588932126,-1.28775373198252,-1.263658218304191,7.998572190140489,-0.0032095892942204103,4
3315,4,0,4,0,-0.0874644559812811,-1.385328894210532,-0.12412727142944946,-1.4402379081931596,-1.4429074306492764,8.374085598359256,0.2781202851555559,4
1141,2,1,2,0,-0.08753367031653927,0.9316031713383318,-0.12413011163576362,0.43803608982968045,0.45114269815747343,8.374085598359256,0.2781202851555559,1
1246,2,1,2,0,-0.08752511086868314,1.0672571053366768,-0.12413089887399888,0.6174025483789198,0.4877837961614349,8.374085598359256,0.2781202851555559,3
1231,2,1,4,0,-0.08717845618188631,0.42524997351753385,-0.12412036286050261,0.7793473561643807,0.7460145908022101,8.374085598359256,0.2781202851555559,3
1262,8,1,3,0,-0.08747782276849203,0.2580608546749958,-0.12412878451786856,0.013813433604527265,-0.017327437522509415,7.998572190140489,-0.0032095892942204103,1
